iter	Passed	Remaining
1222	4444	8275
1223	4447	8270
1224	4450	8264
1225	4452	8258
1226	4455	8254
1227	4458	8249
1228	4461	8243
1229	4463	8238
1230	4466	8232
1231	4469	8227
1232	4473	8224
1233	4476	8219
1234	4478	8213
1235	4481	8208
1236	4483	8203
1237	4488	8200
1238	4491	8195
1239	4493	8190
1240	4496	8185
1241	4499	8180
1242	4504	8178
1243	4506	8173
1244	4509	8167
1245	4511	8161
1246	4514	8156
1247	4517	8152
1248	4520	8147
1249	4523	8142
1250	4526	8136
1251	4528	8131
1252	4531	8125
1253	4535	8123
1254	4538	8118
1255	4540	8112
1256	4543	8107
1257	4546	8102
1258	4550	8099
1259	4553	8094
1260	4555	8088
1261	4558	8083
1262	4561	8078
1263	4567	8080
1264	4570	8075
1265	4573	8070
1266	4576	8065
1267	4579	8060
1268	4581	8055
1269	4584	8049
1270	4587	8044
1271	4590	8039
1272	4593	8036
1273	4596	8031
1274	4599	8026
1275	4601	8020
1276	4604	8015
1277	4607	8010
1278	4611	8007
1279	4613	8001
1280	4616	7996
1281	4619	7992
1282	4622	7987
1283	4626	7984
1284	4629	7979
1285	4632	7974
1286	4634	7969
1287	4637	7964
1288	4641	7962
1289	4644	7956
1290	4647	7951
1291	4650	7947
1292	4653	7943
1293	4659	7942
1294	4662	7938
1295	4666	7935
1296	4694	7974
1297	4698	7970
1298	4701	7966
1299	4706	7965
1300	4710	7961
1301	4713	7956
1302	4716	7951
1303	4720	7948
1304	4722	7943
1305	4725	7938
1306	4728	7933
1307	4730	7928
1308	4733	7922
1309	4737	7919
1310	4740	7915
1311	4743	7910
1312	4746	7906
1313	4751	7904
1314	4753	7898
1315	4756	7893
1316	4759	7888
1317	4761	7882
1318	4765	7879
1319	4768	7874
1320	4770	7869
1321	4773	7863
1322	4775	7858
1323	4778	7853
1324	4783	7851
1325	4785	7846
1326	4788	7840
1327	4790	7835
1328	4793	7830
1329	4798	7829
1330	4801	7824
1331	4804	7820
1332	4807	7815
1333	4811	7812
1334	4814	7807
1335	4817	7803
1336	4871	7881
1337	4878	7882
1338	4881	7877
1339	4884	7873
1340	4887	7868
1341	4890	7864
1342	4896	7864
1343	4900	7861
1344	4904	7858
1345	4909	7855
1346	4911	7850
1347	4914	7845
1348	4917	7841
1349	4920	7836
1350	4924	7833
1351	4927	7828
1352	4930	7823
1353	4932	7818
1354	4935	7812
1355	4937	7807
1356	4941	7803
1357	4944	7798
1358	4946	7793
1359	4949	7788
1360	4952	7782
1361	4956	7780
1362	4958	7774
1363	4961	7769
1364	4963	7763
1365	4966	7758
1366	4969	7754
1367	4972	7750
1368	4975	7744
1369	4977	7739
1370	4980	7733
1371	4983	7728
1372	4987	7726
1373	4990	7721
1374	4992	7716
1375	4995	7710
1376	4997	7705
1377	5002	7703
1378	5005	7698
1379	5007	7692
1380	5009	7687
1381	5012	7682
1382	5017	7681
1383	5021	7677
1384	5024	7673
1385	5028	7669
1386	5033	7668
1387	5036	7663
1388	5039	7659
1389	5042	7654
1390	5045	7649
1391	5050	7647
1392	5052	7642
1393	5055	7637
1394	5058	7632
1395	5060	7627
1396	5065	7624
1397	5067	7619
1398	5070	7614
1399	5072	7609
1400	5075	7604
1401	5080	7601
1402	5082	7597
1403	5085	7591
1404	5087	7586
1405	5090	7581
1406	5093	7576
1407	5096	7572
1408	5099	7567
1409	5101	7562
1410	5104	7557
1411	5107	7552
1412	5111	7549
1413	5114	7544
1414	5116	7539
1415	5119	7534
1416	5122	7529
1417	5126	7526
1418	5128	7521
1419	5131	7516
1420	5134	7511
1421	5136	7506
1422	5139	7501
1423	5142	7497
1424	5145	7491
1425	5147	7486
1426	5149	7480
1427	5151	7474
1428	5153	7469
1429	5157	7466
1430	5159	7460
1431	5162	7455
1432	5164	7449
1433	5166	7443
1434	5168	7438
1435	5173	7435
1436	5175	7429
1437	5177	7424
1438	5179	7418
1439	5181	7412
1440	5184	7407
1441	5187	7402
1442	5189	7398
1443	5191	7392
1444	5194	7386
1445	5196	7381
1446	5198	7375
1447	5201	7370
1448	5204	7366
1449	5206	7361
1450	5208	7355
1451	5211	7350
1452	5213	7344
1453	5215	7338
1454	5219	7336
1455	5221	7330
1456	5224	7325
1457	5226	7319
1458	5228	7313
1459	5230	7308
1460	5234	7305
1461	5236	7300
1462	5239	7294
1463	5241	7288
1464	5243	7283
1465	5245	7278
1466	5248	7273
1467	5251	7269
1468	5253	7263
1469	5255	7258
1470	5258	7252
1471	5260	7247
1472	5262	7241
1473	5268	7241
1474	5272	7238
1475	5275	7234
1476	5278	7229
1477	5286	7232
1478	5290	7228
1479	5293	7224
1480	5299	7224
1481	5302	7219
1482	5304	7214
1483	5306	7209
1484	5308	7203
1485	5311	7199
1486	5314	7193
1487	5316	7188
1488	5318	7182
1489	5320	7177
1490	5322	7172
1491	5324	7166
1492	5329	7163
1493	5331	7158
1494	5333	7152
1495	5335	7147
1496	5337	7142
1497	5340	7136
1498	5344	7133
1499	5346	7128
1500	5348	7122
1501	5350	7117
1502	5353	7113
1503	5355	7107
1504	5359	7104
1505	5362	7099
1506	5364	7094
1507	5366	7088
1508	5368	7083
1509	5370	7078
1510	5373	7073
1511	5376	7069
1512	5378	7064
1513	5381	7058
1514	5383	7053
1515	5385	7048
1516	5387	7042
1517	5391	7039
1518	5394	7034
1519	5396	7029
1520	5398	7024
1521	5400	7018
1522	5402	7013
1523	5406	7010
1524	5409	7005
1525	5411	6999
1526	5413	6994
1527	5415	6989
1528	5417	6983
1529	5419	6978
1530	5423	6975
1531	5426	6970
1532	5430	6967
1533	5432	6962
1534	5434	6957
1535	5438	6954
1536	5441	6949
1537	5443	6944
1538	5445	6938
1539	5447	6933
1540	5450	6928
1541	5453	6924
1542	5456	6920
1543	5458	6915
1544	5460	6909
1545	5462	6904
1546	5464	6899
1547	5467	6893
1548	5471	6891
1549	5473	6886
1550	5475	6880
1551	5477	6875
1552	5480	6870
1553	5482	6865
1554	5486	6862
1555	5488	6857
1556	5490	6851
1557	5493	6846
1558	5495	6841
1559	5497	6836
1560	5501	6833
1561	5503	6828
1562	5505	6823
1563	5508	6818
1564	5510	6812
1565	5512	6807
1566	5515	6803
1567	5518	6799
1568	5520	6794
1569	5522	6789
1570	5525	6784
1571	5527	6778
1572	5533	6779
1573	5537	6776
